Time,transaction_hour,transaction_amount,LogAmount,NightTransaction,is_fraud,gnn_risk_score,gnn_prediction,cluster_id,node_degree,neighbor_fraud_ratio,risk_level
147380.0,16,12.99,2.63834278867739,0,0,0.000546528,0,0,37,0.0,Low
51336.0,14,1.0,0.6931471805599453,0,0,0.0067728846,0,0,57,0.07017543859649122,Low
36028.0,10,599.88,6.398395247377756,0,0,1.9373855e-10,0,0,39,0.02564102564102564,Low
96120.0,2,1.29,0.8285518175661483,1,0,1.4477112e-05,0,0,53,0.07547169811320754,Low
76862.0,21,24.0,3.2188758248682006,0,0,1.9270543e-05,0,0,44,0.11363636363636363,Low
55006.0,15,38.34,3.672241812960913,0,0,4.806132e-07,0,0,36,0.0,Low
128682.0,11,48.7,3.906004933102583,0,0,3.7052139e-06,0,0,44,0.0,Low
148857.0,17,99.0,4.605170185988092,0,0,1.1781549e-06,0,0,37,0.0,Low
155548.0,19,135.0,4.912654885736052,0,0,2.0524967e-05,0,0,39,0.10256410256410256,Low
82464.0,22,7.61,2.152924318439639,0,0,1.4902482e-05,0,0,40,0.0,Low
105889.0,5,0.96,0.6729444732424258,1,0,1.0236115e-05,0,0,40,0.025,Low
49556.0,13,0.99,0.688134638736401,0,0,0.011911878,0,0,61,0.01639344262295082,Low
78465.0,21,44.0,3.8066624897703196,0,0,6.655967e-11,0,0,36,0.0,Low
166950.0,22,4.49,1.7029282555214393,0,0,4.549859e-05,0,0,60,0.016666666666666666,Low
121238.0,9,144.62,4.981000488966565,0,1,1.0,1,0,47,0.3617021276595745,Very High
149550.0,17,1.75,1.0116009116784799,0,0,1.212497e-05,0,0,57,0.07017543859649122,Low
146617.0,16,5.49,1.8702625307159986,0,0,0.008030805,0,0,42,0.047619047619047616,Low
115150.0,7,72.0,4.290459441148391,0,0,1.1931522e-07,0,0,35,0.0,Low
141574.0,15,22.66,3.1637858585502405,0,0,8.516496e-06,0,0,36,0.027777777777777776,Low
38846.0,10,55.75,4.038655656361512,0,0,2.5044092e-06,0,0,46,0.0,Low
26666.0,7,26.62,3.318540147981146,0,0,5.734753e-06,0,0,36,0.16666666666666666,Low
37052.0,10,39.99,3.7133281345162463,0,0,3.351946e-08,0,0,40,0.0,Low
65734.0,18,0.99,0.688134638736401,0,0,0.00943612,0,0,59,0.03389830508474576,Low
75649.0,21,14.0,2.70805020110221,0,0,0.015759468,0,0,44,0.022727272727272728,Low
85016.0,23,2.28,1.1878434223960523,0,0,0.0020223372,0,0,59,0.06779661016949153,Low
136664.0,13,2.19,1.1600209167967532,0,0,0.0048817396,0,0,62,0.03225806451612903,Low
74396.0,20,1.0,0.6931471805599453,0,0,1.6661066e-06,0,0,57,0.05263157894736842,Low
111499.0,6,1.79,1.0260415958332743,1,0,1.4895406e-05,0,0,51,0.0196078431372549,Low
148342.0,17,4.99,1.7900914121273581,0,0,0.0003495187,0,0,62,0.03225806451612903,Low
74224.0,20,5.3,1.840549633397487,0,0,0.0003693017,0,0,38,0.05263157894736842,Low
74067.0,20,38.0,3.6635616461296463,0,0,0.0001588625,0,0,42,0.0,Low
168436.0,22,157.0,5.062595033026967,0,0,7.4208384e-07,0,0,40,0.0,Low
143736.0,15,14.98,2.7713379403381286,0,0,5.1062143e-06,0,0,44,0.0,Low
27501.0,7,7.3,2.1162555148025524,0,0,4.677454e-07,0,0,36,0.0,Low
98137.0,3,19.99,3.0440461338325417,1,0,1.1405073e-06,0,0,22,0.045454545454545456,Low
154160.0,18,58.0,4.07753744390572,0,0,4.198639e-06,0,0,36,0.05555555555555555,Low
58012.0,16,580.98,6.366436082879805,0,0,0.40925598,0,0,37,0.10810810810810811,Low
155711.0,19,0.89,0.636576829071551,0,0,0.00014648016,0,0,59,0.05084745762711865,Low
78616.0,21,89.0,4.499809670330265,0,0,2.5035659e-05,0,0,40,0.0,Low
27346.0,7,25.11,3.2623183827110376,0,0,0.0050238715,0,0,39,0.02564102564102564,Low
16107.0,4,389.11,5.966428750636759,1,0,2.0438608e-10,0,0,17,0.11764705882352941,Low
69238.0,19,1.79,1.0260415958332743,0,0,0.0026049463,0,0,65,0.03076923076923077,Low
47908.0,13,171.0,5.147494476813453,0,0,0.0015599376,0,0,41,0.07317073170731707,Low
165431.0,21,6.0,1.9459101490553132,0,0,4.0169866e-06,0,0,39,0.02564102564102564,Low
119352.0,9,41.86,3.7579389900454307,0,0,2.0593432e-06,0,0,40,0.025,Low
117552.0,8,75.0,4.330733340286331,0,0,0.0045541353,0,0,37,0.0,Low
130108.0,12,49.45,3.920982746799618,0,0,2.5932883e-05,0,0,39,0.0,Low
55103.0,15,312.49,5.747767461637591,0,0,0.048333023,0,0,42,0.023809523809523808,Low
140500.0,15,144.0,4.976733742420574,0,0,0.0009338943,0,0,43,0.0,Low
137202.0,14,1.0,0.6931471805599453,0,0,1.037169e-06,0,0,54,0.09259259259259259,Low
45702.0,12,10.74,2.4630018143999504,0,0,0.000634033,0,0,40,0.0,Low
79367.0,22,1.0,0.6931471805599453,0,0,3.6810237e-05,0,0,60,0.05,Low
24704.0,6,9.99,2.39698576841553,1,0,1.1263561e-06,0,0,35,0.0,Low
68112.0,18,20.0,3.044522437723423,0,0,0.0015652784,0,0,41,0.07317073170731707,Low
58418.0,16,27.05,3.3339886319687055,0,0,7.6224524e-06,0,0,38,0.02631578947368421,Low
67630.0,18,10.0,2.3978952727983707,0,0,9.811287e-07,0,0,41,0.04878048780487805,Low
154404.0,18,395.72,5.983230742180878,0,0,0.00872422,0,0,40,0.075,Low
59998.0,16,36.0,3.6109179126442243,0,0,0.09964321,0,0,44,0.06818181818181818,Low
92536.0,1,1.0,0.6931471805599453,1,0,1.5587305e-07,0,0,48,0.10416666666666667,Low
46790.0,12,144.0,4.976733742420574,0,0,2.5984698e-05,0,0,39,0.0,Low
3768.0,1,59.31,4.099497927462895,1,0,8.985538e-10,0,0,28,0.03571428571428571,Low
124906.0,10,43.99,3.806440242853081,0,0,4.5710503e-06,0,0,40,0.0,Low
49745.0,13,1.0,0.6931471805599453,0,0,0.002164358,0,0,58,0.06896551724137931,Low
16411.0,4,142.43,4.965847111306122,1,0,6.733096e-09,0,0,20,0.05,Low
131010.0,12,220.0,5.3981627015177525,0,0,0.13376841,0,0,36,0.027777777777777776,Low
166888.0,22,1000.0,6.90875477931522,0,0,0.0057185874,0,0,39,0.05128205128205128,Low
137210.0,14,22.98,3.177220149599368,0,0,0.00019946687,0,0,40,0.05,Low
31860.0,8,2.1,1.1314021114911006,0,0,1.1998634e-05,0,0,54,0.0,Low
153075.0,18,48.02,3.8922283780999667,0,0,0.0065290467,0,0,40,0.0,Low
161318.0,20,17.0,2.8903717578961645,0,0,3.594309e-05,0,0,39,0.0,Low
73097.0,20,74.05,4.318154558079471,0,0,0.0014008299,0,0,42,0.0,Low
28863.0,8,65.0,4.189654742026425,0,0,0.0003286914,0,0,43,0.046511627906976744,Low
157726.0,19,0.0,0.0,0,0,0.0005190352,0,0,48,0.10416666666666667,Low
67471.0,18,120.4,4.799090878625398,0,0,0.011787526,0,0,40,0.0,Low
89586.0,0,2.68,1.3029127521808397,1,0,7.2155362e-06,0,0,49,0.0,Low
135639.0,13,12.99,2.63834278867739,0,0,7.407596e-05,0,0,46,0.0,Low
130937.0,12,248.0,5.517452896464707,0,0,3.1927311e-06,0,0,42,0.023809523809523808,Low
135137.0,13,10.0,2.3978952727983707,0,0,1.3441723e-05,0,0,45,0.044444444444444446,Low
83153.0,23,18.6,2.975529566236472,0,0,3.553964e-06,0,0,36,0.0,Low
94051.0,2,56.0,4.04305126783455,1,0,2.5639067e-06,0,0,39,0.15384615384615385,Low
167646.0,22,0.77,0.5709795465857378,0,0,6.211746e-09,0,0,58,0.034482758620689655,Low
159595.0,20,76.5,4.350277936359301,0,0,7.703107e-08,0,0,43,0.0,Low
84836.0,23,9.99,2.39698576841553,0,0,0.03533221,0,0,38,0.02631578947368421,Low
83285.0,23,29.95,3.432372999130605,0,0,2.8325783e-07,0,0,37,0.0,Low
14271.0,3,109.0,4.700480365792417,1,0,1.4135057e-08,0,0,35,0.08571428571428572,Low
132664.0,12,15.75,2.8183982582710754,0,0,0.006818095,0,0,41,0.024390243902439025,Low
139107.0,14,22.47,3.1557230098629323,0,1,0.2191602,0,0,38,0.02631578947368421,Low
154015.0,18,22.75,3.1675825304806504,0,0,0.00031574082,0,0,38,0.02631578947368421,Low
172266.0,23,35.0,3.58351893845611,0,0,1.5405898e-05,0,0,35,0.0,Low
166898.0,22,15.0,2.772588722239781,0,0,8.035746e-06,0,0,38,0.05263157894736842,Low
127455.0,11,1.29,0.8285518175661483,0,0,0.00040796612,0,0,57,0.0,Low
81159.0,22,1.79,1.0260415958332743,0,0,6.33782e-06,0,0,63,0.015873015873015872,Low
159359.0,20,9.99,2.39698576841553,0,0,0.00027431888,0,0,42,0.0,Low
39053.0,10,496.91,6.2104193378007375,0,0,0.00022231863,0,0,39,0.0,Low
64817.0,18,24.99,3.2577118486533987,0,0,8.17563e-05,0,0,41,0.024390243902439025,Low
78346.0,21,55.48,4.033886593184986,0,0,5.5657347e-05,0,0,42,0.023809523809523808,Low
45004.0,12,86.0,4.465908118654584,0,0,2.893582e-05,0,0,39,0.0,Low
137322.0,14,337.96,5.8258821063183035,0,0,0.0005855718,0,0,36,0.05555555555555555,Low
72998.0,20,20.98,3.090132948975475,0,0,0.0040788176,0,0,44,0.0,Low
136001.0,13,11.99,2.5641798306825083,0,0,0.030614736,0,0,40,0.0,Low
164894.0,21,80.56,4.401338945706255,0,0,0.016314304,0,0,40,0.05,Low
144425.0,16,54.95,4.024458434757935,0,0,0.0142319035,0,0,40,0.025,Low
59669.0,16,6.27,1.9837562915454279,0,1,1.0,1,0,46,0.3695652173913043,Very High
158275.0,19,8.95,2.2975725511705014,0,0,0.00012052959,0,0,41,0.0,Low
30360.0,8,13.72,2.6892071133007303,0,0,9.81228e-05,0,0,38,0.02631578947368421,Low
50918.0,14,69.0,4.248495242049359,0,0,4.2839212e-05,0,0,46,0.021739130434782608,Low
69798.0,19,14.31,2.7285062096695922,0,0,0.00032284437,0,0,40,0.0,Low
131885.0,12,134.99,4.912581353620868,0,0,0.002943304,0,0,40,0.0,Low
126397.0,11,3.79,1.5665304114228238,0,0,0.00055123016,0,0,57,0.07017543859649122,Low
57771.0,16,117.94,4.778619164278448,0,0,0.016376771,0,0,38,0.02631578947368421,Low
149148.0,17,1.98,1.091923300517313,0,0,0.00012637248,0,0,58,0.034482758620689655,Low
96192.0,2,14.5,2.740840023925201,1,0,2.9162232e-08,0,0,35,0.11428571428571428,Low
76277.0,21,20.1,3.0492730404820207,0,0,3.5391033e-05,0,0,41,0.024390243902439025,Low
55292.0,15,32.61,3.5148236417370144,0,0,3.459252e-08,0,0,37,0.05405405405405406,Low
160408.0,20,55.77,4.039008017182635,0,0,3.2802902e-05,0,0,41,0.024390243902439025,Low
31988.0,8,11.53,2.528125768907977,0,0,6.196684e-07,0,0,37,0.02702702702702703,Low
100490.0,3,28.91,3.398192872641857,1,0,3.7765734e-08,0,0,29,0.13793103448275862,Low
136394.0,13,108.9,4.699570861409576,0,0,1.0522356e-05,0,0,41,0.0,Low
152509.0,18,11.01,2.485739636091892,0,0,0.00048830843,0,0,40,0.025,Low
141624.0,15,4.86,1.7681496035889213,0,0,0.00044141492,0,0,60,0.05,Low
168006.0,22,80.93,4.4058652241537235,0,0,6.455935e-06,0,0,37,0.0,Low
40854.0,11,61.0,4.127134385045092,0,0,3.0946378e-08,0,0,37,0.10810810810810811,Low
206.0,0,10.27,2.422144328051685,1,0,2.5469346e-08,0,0,32,0.0,Low
153159.0,18,73.0,4.30406509320417,0,0,9.14128e-05,0,0,41,0.0,Low
62101.0,17,9.9,2.388762789235098,0,0,0.00091590086,0,0,54,0.05555555555555555,Low
138802.0,14,0.0,0.0,0,0,0.44685104,0,0,49,0.12244897959183673,Low
105563.0,5,4.49,1.7029282555214393,1,0,3.0009878e-06,0,0,48,0.020833333333333332,Low
116522.0,8,89.9,4.509760001183433,0,0,4.4903318e-05,0,0,37,0.02702702702702703,Low
130708.0,12,19.0,2.995732273553991,0,0,0.00034138453,0,0,37,0.0,Low
54945.0,15,119.21,4.7892402133161625,0,0,2.4254457e-06,0,0,37,0.02702702702702703,Low
138820.0,14,153.66,5.041229159180889,0,0,2.6157346e-05,0,0,37,0.05405405405405406,Low
76245.0,21,13.28,2.658859956911438,0,0,5.95045e-06,0,0,40,0.025,Low
161718.0,20,1200.0,7.0909098220799835,0,0,6.712199e-06,0,0,40,0.0,Low
29999.0,8,16.0,2.833213344056216,0,0,7.281358e-06,0,0,37,0.08108108108108109,Low
4250.0,1,1.0,0.6931471805599453,1,0,4.9181075e-05,0,0,48,0.14583333333333334,Low
58023.0,16,9.99,2.39698576841553,0,0,9.175288e-06,0,0,37,0.08108108108108109,Low
25093.0,6,52.0,3.970291913552122,1,0,2.1500016e-07,0,0,29,0.10344827586206896,Low
147085.0,16,3.95,1.599387576580599,0,0,1.8416089e-05,0,0,56,0.07142857142857142,Low
19908.0,5,5.0,1.791759469228055,1,0,6.951641e-07,0,0,47,0.0851063829787234,Low
155395.0,19,59.85,4.108411819433536,0,0,0.0047084596,0,0,45,0.022222222222222223,Low
80938.0,22,60.0,4.110873864173311,0,0,5.284294e-06,0,0,46,0.0,Low
128536.0,11,238.98,5.4805555865362425,0,0,7.260895e-06,0,0,37,0.10810810810810811,Low
135683.0,13,124.36,4.831189598047765,0,0,0.00017418042,0,0,46,0.0,Low
75851.0,21,99.85,4.613634264400221,0,1,1.0,1,0,42,0.30952380952380953,Very High
87018.0,0,9.95,2.3933394562625097,1,0,1.5742351e-05,0,0,37,0.02702702702702703,Low
35832.0,9,13.98,2.7067159780890733,0,0,4.5900433e-06,0,0,40,0.075,Low
922.0,0,1.0,0.6931471805599453,1,0,1.1951364e-06,0,0,56,0.08928571428571429,Low
40130.0,11,145.0,4.983606621708336,0,0,3.5634156e-07,0,0,37,0.08108108108108109,Low
150636.0,17,85.25,4.457250055911469,0,0,0.003446507,0,0,44,0.022727272727272728,Low
32831.0,9,99.99,4.6150215020384655,0,0,0.0007501948,0,0,38,0.05263157894736842,Low
55744.0,15,127.53,4.85616234012204,0,0,8.014546e-05,0,0,41,0.024390243902439025,Low
1082.0,0,2.69,1.3056264580524357,1,0,3.2490395e-06,0,0,61,0.0,Low
66105.0,18,74.43,4.323205073865539,0,0,0.015090867,0,0,48,0.0625,Low
168004.0,22,42.81,3.779862101825807,0,0,0.006132495,0,0,44,0.0,Low
165910.0,22,32.9,3.5234150143864045,0,0,1.2198922e-05,0,0,39,0.02564102564102564,Low
123259.0,10,17.12,2.8970163006148333,0,0,0.0007442289,0,0,40,0.0,Low
40094.0,11,1.0,0.6931471805599453,0,0,2.7126955e-06,0,0,58,0.13793103448275862,Low
87953.0,0,9.06,2.3085671646715933,1,0,2.484621e-06,0,0,37,0.02702702702702703,Low
155635.0,19,9.99,2.39698576841553,0,0,0.0017678468,0,0,39,0.05128205128205128,Low
132540.0,12,0.01,0.009950330853168083,0,0,6.6540097e-06,0,0,60,0.016666666666666666,Low
150181.0,17,100.0,4.61512051684126,0,0,0.004253016,0,0,40,0.075,Low
34157.0,9,9.59,2.359910159613315,0,0,0.0025891196,0,0,41,0.04878048780487805,Low
96238.0,2,8.0,2.1972245773362196,1,0,1.6500854e-09,0,0,40,0.125,Low
2252.0,0,1.98,1.091923300517313,1,0,0.0001734386,0,0,59,0.0,Low
167849.0,22,4.53,1.7101878155342434,0,0,1.9432928e-05,0,0,58,0.017241379310344827,Low
147147.0,16,3.78,1.5644405465033644,0,0,0.0011710576,0,0,63,0.031746031746031744,Low
79048.0,21,27.11,3.3361253849184407,0,0,0.00015980232,0,0,41,0.024390243902439025,Low
141787.0,15,5.0,1.791759469228055,0,0,0.024551334,0,0,62,0.016129032258064516,Low
60167.0,16,178.8,5.19184512203752,0,0,2.1183098e-06,0,0,39,0.02564102564102564,Low
46819.0,13,60.67,4.1217975890034015,0,0,0.0075407936,0,0,37,0.0,Low
127222.0,11,40.5,3.7256934272366524,0,0,2.2815027e-05,0,0,37,0.05405405405405406,Low
59812.0,16,21.13,3.0969341540629585,0,0,0.0006880409,0,0,39,0.05128205128205128,Low
163092.0,21,39.99,3.7133281345162463,0,0,2.3823259e-07,0,0,39,0.05128205128205128,Low
84289.0,23,1.98,1.091923300517313,0,0,9.6686104e-05,0,0,56,0.07142857142857142,Low
79374.0,22,636.86,6.458118823528569,0,0,3.6386955e-05,0,0,39,0.0,Low
149766.0,17,4.55,1.713797927758343,0,0,7.311023e-07,0,0,61,0.03278688524590164,Low
66862.0,18,1.98,1.091923300517313,0,0,0.00013307518,0,0,58,0.017241379310344827,Low
37799.0,10,71.99,4.2903224454635405,0,0,1.7129232e-06,0,0,42,0.0,Low
168964.0,22,18.96,2.993730270883318,0,0,0.0001492973,0,0,37,0.02702702702702703,Low
60947.0,16,11.99,2.5641798306825083,0,0,0.00010237294,0,0,37,0.0,Low
1191.0,0,0.89,0.636576829071551,1,0,1.7194541e-05,0,0,56,0.017857142857142856,Low
45254.0,12,6.82,2.05668455455722,0,0,9.60392e-05,0,0,37,0.02702702702702703,Low
122089.0,9,0.99,0.688134638736401,0,0,0.0003486056,0,0,60,0.016666666666666666,Low
172148.0,23,10.77,2.4655539212721855,0,0,2.8101966e-05,0,0,40,0.0,Low
41646.0,11,172.32,5.155139596871709,0,1,1.0,1,0,42,0.35714285714285715,Very High
123192.0,10,660.08,6.493874861272626,0,0,2.8034567e-05,0,0,37,0.0,Low
75824.0,21,22.7,3.1654750481410856,0,0,1.6704369e-05,0,0,38,0.02631578947368421,Low
89684.0,0,15.0,2.772588722239781,1,0,9.3714746e-08,0,0,30,0.0,Low
18690.0,5,1.0,0.6931471805599453,1,1,1.0,1,0,45,0.26666666666666666,Very High
29753.0,8,0.68,0.5187937934151675,0,1,1.0,1,0,59,0.23728813559322035,Very High
49447.0,13,385.77,5.957830201108994,0,0,7.272745e-05,0,0,37,0.0,Low
